State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Sesamum,10.0,2.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Wheat,439.0,294.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Dry chillies,5199.0,5759.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Onion,1770.0,32364.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sugarcane,884.0,83126.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Arhar/Tur,30693.0,7888.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Bajra,2477.0,1449.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Castor seed,9315.0,2831.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Cotton(lint),12025.0,16128.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Dry chillies,3755.0,10146.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Gram,21.0,14.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Groundnut,791559.0,884963.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Horse-gram,601.0,215.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Jowar,5071.0,14351.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Korra,1626.0,1143.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Maize,3475.0,9049.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Moong(Green Gram),1744.0,774.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Onion,1103.0,15470.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Other Kharif pulses,3167.0,559.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,other misc. pulses,1292.0,214.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Ragi,6613.0,16923.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Rice,39905.0,117680.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Samai,21.0,5.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Sesamum,5.0,1.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Small millets,1647.0,1148.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Sunflower,30606.0,24590.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Urad,135.0,8.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Arhar/Tur,35.0,9.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Bajra,317.0,185.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Dry chillies,71.0,81.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Gram,33858.0,22685.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Groundnut,23048.0,23832.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Horse-gram,377.0,80.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Jowar,15242.0,16980.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Korra,96.0,67.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Linseed,8.0,2.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Maize,399.0,2148.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Onion,482.0,11514.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Ragi,909.0,1312.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Rice,22099.0,57236.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Safflower,703.0,129.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Small millets,96.0,67.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Urad,363.0,292.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Wheat,520.0,297.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Arecanut,252.0,696.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Banana,769.0,11693.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coconut ,908.0,3896970.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coriander,8953.0,2266.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Potato,4.0,34.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sugarcane,284.0,25395.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sweet potato,28.0,379.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tobacco,89.0,114.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Turmeric,39.0,272.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Arhar/Tur,27942.0,7628.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Bajra,1595.0,526.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Castor seed,3191.0,900.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Cotton(lint),8552.0,9055.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Dry chillies,3765.0,7127.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Gram,16.0,17.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Groundnut,758700.0,333828.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Horse-gram,649.0,60.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Jowar,3900.0,6720.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Korra,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Maize,2667.0,7129.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Moong(Green Gram),1511.0,730.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Onion,1165.0,19232.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Other Kharif pulses,2496.0,324.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Ragi,5124.0,12405.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Rice,32878.0,95609.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Small millets,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Sunflower,51610.0,33580.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Urad,487.0,176.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Arhar/Tur,5.0,1.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Bajra,27.0,9.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Dry chillies,108.0,168.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Gram,47894.0,50145.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Groundnut,18773.0,29192.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Horse-gram,417.0,226.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Jowar,15170.0,17446.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Linseed,5.0,1.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Maize,447.0,2893.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Moong(Green Gram),40.0,12.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Onion,380.0,8465.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Other  Rabi pulses,1.0,1.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Ragi,544.0,725.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Rice,38119.0,108906.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Safflower,3768.0,528.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Sesamum,2.0,1.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Urad,127.0,86.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Wheat,307.0,213.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Arecanut,257.0,430.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Banana,1582.0,462.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Coconut ,851.0,3053700.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Coriander,4741.0,1119.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Sugarcane,490.0,42470.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Sweet potato,31.0,411.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Tobacco,111.0,111.0
Andhra Pradesh,ANANTAPUR,2004,Whole Year ,Turmeric,8.0,40.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Arhar/Tur,33454.0,6557.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Bajra,1925.0,581.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Castor seed,2050.0,416.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Cotton(lint),7638.0,7144.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Dry chillies,2737.0,6128.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Groundnut,732262.0,259953.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Horse-gram,947.0,140.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Jowar,2906.0,4545.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Korra,1000.0,100.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Maize,3541.0,3431.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Moong(Green Gram),1150.0,174.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Onion,776.0,8432.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Other Kharif pulses,490.0,47.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Ragi,5157.0,12140.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Rice,29066.0,66329.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Small millets,919.0,180.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Soyabean,51.0,0.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Sunflower,60319.0,22149.0
Andhra Pradesh,ANANTAPUR,2005,Kharif     ,Urad,32.0,2.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Bajra,129.0,39.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Dry chillies,83.0,161.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Gram,54264.0,20186.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Groundnut,17529.0,18651.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Horse-gram,1859.0,688.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Jowar,12676.0,11497.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Linseed,8.0,2.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Maize,1288.0,8933.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Moong(Green Gram),4.0,1.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Onion,401.0,7192.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Ragi,417.0,517.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Rice,10960.0,20462.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Safflower,2594.0,340.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Small millets,10.0,2.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Urad,408.0,236.0
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Wheat,362.0,333.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Arecanut,263.0,379.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Banana,19.0,1006.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Beans & Mutter(Vegetable),1.0,5.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Bhindi,126.0,938.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Brinjal,1026.0,10162.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Citrus Fruit,788.0,4000.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coconut ,869.0,3691149.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coriander,3914.0,481.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Cucumber,18.0,0.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Grapes,111.0,2075.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Mango,3968.0,26176.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Orange,13767.0,112541.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,other fibres,132.0,0.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Other Fresh Fruits,2418.0,1552.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Other Vegetables,1767.0,0.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Papaya,1544.0,201409.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Pome Fruit,1207.0,62789.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Potato,2.0,17.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sugarcane,329.0,22481.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sweet potato,50.0,540.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Tobacco,51.0,90.0
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Tomato,3356.0,16627.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Arhar/Tur,41178.0,6959.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Bajra,2280.0,378.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Castor seed,1927.0,805.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Cotton(lint),4212.0,4262.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Dry chillies,2920.0,10702.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Groundnut,670935.0,187862.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Horse-gram,492.0,54.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Jowar,12487.0,30830.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Korra,1245.0,229.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Maize,6246.0,10718.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Moong(Green Gram),1216.0,662.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Onion,846.0,13250.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Other Kharif pulses,340.0,15.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Ragi,3353.0,3547.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Rice,17515.0,44891.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Samai,245.0,83.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Small millets,1420.0,299.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Soyabean,16.0,18.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Sunflower,74525.0,29572.0
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Urad,82.0,51.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Bajra,113.0,19.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Dry chillies,91.0,190.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Gram,51461.0,15438.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Groundnut,15060.0,19819.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Horse-gram,1560.0,844.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Jowar,21391.0,19444.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Linseed,7.0,2.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Maize,1212.0,6787.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Moong(Green Gram),22.0,7.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Onion,535.0,11180.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Other  Rabi pulses,17.0,3.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Ragi,614.0,986.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Rice,10826.0,25463.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Safflower,307.0,11.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Small millets,70.0,13.0
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Wheat,414.0,123.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Arecanut,266.0,189.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Banana,36.0,1302.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Bhindi,101.0,873.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Brinjal,1129.0,19414.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Citrus Fruit,706.0,11959.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Coconut ,839.0,3285828.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Coriander,5646.0,610.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Cucumber,51.0,0.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Grapes,118.0,2048.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Mango,3935.0,58337.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Orange,13441.0,224640.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Other Fresh Fruits,3241.0,3586.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Other Vegetables,1783.0,0.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Papaya,1381.0,60038.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Pome Fruit,1466.0,83767.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Sugarcane,454.0,32386.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Sweet potato,30.0,217.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Tobacco,20.0,25.0
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Tomato,2827.0,17509.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Arhar/Tur,32752.0,7893.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Bajra,1021.0,403.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Castor seed,1578.0,923.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Cotton(lint),8933.0,7041.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Dry chillies,3402.0,11288.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Groundnut,857823.0,684543.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Horse-gram,421.0,121.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Jowar,4300.0,5693.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Maize,3495.0,10031.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Moong(Green Gram),1464.0,545.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Onion,1324.0,24824.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Other Kharif pulses,1605.0,172.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Ragi,3166.0,5860.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Rice,24335.0,85051.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Small millets,661.0,307.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Soyabean,1131.0,691.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Sunflower,56819.0,34209.0
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Urad,76.0,37.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Bajra,62.0,24.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Dry chillies,155.0,754.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Gram,42106.0,9516.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Groundnut,14500.0,21736.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Horse-gram,226.0,30.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Jowar,11871.0,14269.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Linseed,34.0,4.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Maize,3572.0,25822.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Moong(Green Gram),3.0,1.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Onion,234.0,4830.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Ragi,397.0,897.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Rice,9240.0,21622.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Safflower,186.0,10.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Small millets,36.0,17.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Sunflower,27228.0,9530.0
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Wheat,393.0,88.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Banana,324.0,16897.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Coconut ,837.0,6413350.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Coriander,2439.0,290.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Potato,2.0,20.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Sugarcane,400.0,34072.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Sweet potato,33.0,68.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Tobacco,49.0,53.0
Andhra Pradesh,ANANTAPUR,2007,Whole Year ,Turmeric,4.0,36.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Arhar/Tur,35013.0,23704.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Bajra,993.0,1888.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Castor seed,2081.0,1521.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Cotton(lint),3295.0,3450.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Dry chillies,2178.0,6175.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Groundnut,877029.0,362213.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Horse-gram,410.0,107.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Jowar,3759.0,3879.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Maize,5958.0,21538.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Moong(Green Gram),1078.0,747.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Onion,985.0,17025.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Other Kharif pulses,1429.0,301.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Ragi,2303.0,4394.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Rice,25008.0,69972.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Small millets,854.0,455.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Soyabean,421.0,232.0
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Urad,69.0,24.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Bajra,66.0,125.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Dry chillies,58.0,214.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Gram,49105.0,48172.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Groundnut,22006.0,29752.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Horse-gram,205.0,77.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Jowar,12931.0,9970.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Linseed,29.0,11.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Maize,1435.0,10721.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Moong(Green Gram),16.0,5.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Onion,381.0,9063.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Ragi,472.0,752.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Rice,23142.0,55587.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Safflower,162.0,33.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Urad,11.0,7.0
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Wheat,297.0,175.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Arecanut,268.0,214.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Banana,303.0,16231.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Coconut ,836.0,3358992.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Coriander,2962.0,900.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Sugarcane,227.0,20612.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Sunflower,48677.0,8401.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Sweet potato,23.0,121.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Tobacco,1.0,1.0
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Turmeric,2.0,15.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Arhar/Tur,26244.0,3543.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Bajra,620.0,189.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Castor seed,899.0,451.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Cotton(lint),1506.0,1940.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Dry chillies,1754.0,5658.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Groundnut,644007.0,43148.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Horse-gram,1021.0,182.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Jowar,18043.0,7813.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Maize,4877.0,20181.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Moong(Green Gram),788.0,98.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Onion,869.0,9423.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Other Kharif pulses,742.0,135.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Ragi,2035.0,3696.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Rice,22349.0,67427.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Small millets,450.0,48.0
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Urad,69.0,26.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Bajra,141.0,43.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Dry chillies,10.0,37.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Gram,83533.0,30739.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Groundnut,18104.0,18991.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Horse-gram,1779.0,882.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Jowar,24944.0,15440.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Linseed,15.0,4.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Maize,3120.0,23640.0
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Moong(Green Gram),139.0,52.0
